day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6,Exp,SD
Mon,062235,2235,0220,1213.9802,ATL,ATL,LGW,LHR,9.1699,92.5312,6776.1126,1.5516,81641.283,74154.8208,-84.4281,33.6367,-84.4281,33.6367,-82.3868,35.2751,-3.6465,52.0883,-0.19028,51.1481,-0.46139,51.4775,76775.7903,1187.4365
Mon,062030,2030,2015,14.8206,ATL,ATL,FRA,MUC,9.1416,91.6217,7556.8555,3.5505,79757.3298,72466.2124,-84.4281,33.6367,-84.4281,33.6367,-82.4853,35.2452,5.5471,50.8726,8.5431,50.0264,11.7861,48.3538,74813.4511,1088.3185
Mon,062200,2200,0135,1226.0287,BOS,BOS,FCO,ZRH,6.968,85.9017,6329.1501,79.036,74017.9024,68860.3112,-71.0052,42.3643,-71.0052,42.3643,-67.3196,44.1124,5.3634,47.4758,12.2508,41.8045,8.5492,47.4647,70657.2971,1331.1652
Mon,062330,2330,2350,20,CVG,CVG,CDG,FRA,8.8649,91.276,6556.3827,0.33758,66728.3751,60812.9511,-84.6678,39.0488,-84.6678,39.0488,-82.4573,40.4904,-2.922,50.7711,2.55,49.0128,-0.19028,50.0264,63257.9222,1164.7504
Mon,062005,2005,2345,220,DEN,DEN,LHR,MUC,8.5736,89.9258,8224.7197,92.3582,110423.9012,100956.5711,-104.6732,39.8617,-104.6732,39.8617,-102.0403,42.3776,5.7042,52.5812,11.7861,51.4775,8.5431,48.3538,104469.1122,1477.4704
Mon,060040,0040,2210,1290.995,DFW,DFW,AMS,FRA,9.0435,91.6117,7745.2554,15.0068,93140.4115,84717.2121,-97.038,32.8968,-97.038,32.8968,-95.1705,34.6597,-3.5535,53.1755,-0.46139,52.3086,2.55,50.0264,87271.837,1318.4968
Mon,062010,2010,1945,24.2817,DFW,DFW,CDG,LHR,8.6441,91.3333,8169.2053,84.4552,105299.443,96197.2916,-97.038,32.8968,-97.038,32.8968,-95.0698,34.775,1.7684,51.9848,4.7639,49.0128,8.5431,51.4775,99182.0311,1377.045
Mon,062210,2210,2300,49.973,DTW,DTW,DUS,FRA,8.3005,90.0531,6179.9634,0.96758,74177.5743,68020.494,-83.3534,42.2124,-83.3534,42.2124,-80.7188,43.7945,-3.2471,52.069,-0.46139,51.2895,2.55,50.0264,70323.4017,1205.8698
Mon,060210,0210,2300,1149.4254,ATL,EWR,SNN,BHX,7.4989,77.7671,5809.0169,5.9693,39987.9205,36989.2581,-84.4281,33.6367,-74.1687,40.6925,-71.9268,41.9963,-12.0585,53.0507,-8.9248,52.702,-1.748,52.4539,39083.3072,580.4119
Mon,060305,0305,2300,1225.015,BOS,EWR,CDG,CDG,7.8625,88.2551,5695.417,0.0030732,67952.003,62609.2724,-71.0052,42.3643,-74.1687,40.6925,-68.1653,43.7407,-0.43364,49.7474,2.55,49.0128,2.55,49.0128,64931.1041,1211.5829
Mon,062235,2235,2035,120.3824,EWR,EWR,AMS,DUS,8.5135,88.6657,5955.2037,3.5099,72745.5787,66552.3675,-74.1687,40.6925,-74.1687,40.6925,-70.8812,42.7526,1.522,53.0077,4.7639,52.3086,6.7668,51.2895,69356.8376,1491.7958
Mon,060120,0120,2350,1350,EWR,EWR,BFS,EDI,8.3304,90.1539,5190.5727,37.5368,35638.565,32669.7326,-74.1687,40.6925,-74.1687,40.6925,-72.0475,42.107,-8.7448,55.9385,-6.2158,54.6575,-3.3725,55.95,34081.4615,656.333
Mon,062330,2330,2140,184.6426,CVG,EWR,FCO,FCO,8.2377,87.2941,7338.8827,58.816,77017.797,70673.2837,-84.6678,39.0488,-74.1687,40.6925,-71.5983,41.8861,9.8103,42.8532,12.2508,41.8045,12.2508,41.8045,73730.7766,1264.2728
Mon,060055,0055,0025,30,EWR,EWR,BRS,LGW,8.7151,90.2099,5503.6752,1.0383,37900.6716,34597.5878,-74.1687,40.6925,-74.1687,40.6925,-71.9131,41.9827,-5.702,51.9043,-2.7191,51.3827,-0.19028,51.1481,36124.8763,656.6849
Mon,060120,0120,1200,616.537,BWI,EWR,LHR,LHR,8.2075,89.5705,5697.3248,0.027463,57986.3079,53227.0637,-76.6683,39.1754,-74.1687,40.6925,-71.8271,42.0628,-3.3859,52.0338,-0.46139,51.4775,-0.46139,51.4775,55008.7163,898.4519
Mon,062325,2325,0015,1391.6463,EWR,EWR,FRA,MUC,8.5813,89.416,6358.0832,3.6381,67491.1967,61699.5463,-74.1687,40.6925,-74.1687,40.6925,-71.5432,42.2726,5.3813,50.899,8.5431,50.0264,11.7861,48.3538,64197.9795,1125.6096
Mon,062300,2300,2325,54.6704,BOS,EWR,SNN,SNN,7.6146,86.086,4807.0923,0.13292,44992.5803,41566.5602,-71.0052,42.3643,-74.1687,40.6925,-68.2322,43.8134,-12.3124,53.0689,-8.9248,52.702,-8.9248,52.702,43293.9976,820.1709
Mon,062335,2335,2117,178.8275,CVG,IAD,LGW,AMS,7.7674,86.9072,6620.6523,95.845,66908.6521,61711.5774,-84.6678,39.0488,-77.4558,38.9445,-76.2566,41.1824,1.8583,53.0015,8.5431,51.1481,4.7639,52.3086,63886.6611,1059.8305
Mon,062200,2200,2245,44.6096,IAD,IAD,BRU,CDG,7.7203,89.7658,6249.6924,54.8483,85256.9121,78674.8315,-77.4558,38.9445,-77.4558,38.9445,-74.1992,40.9523,0.09425,50.7039,4.4844,50.9014,2.55,49.0128,81491.9736,1612.7029
Mon,062140,2140,2115,6.0105,EWR,IAD,CPH,CPH,8.1159,89.3907,6375.4337,4.8002,75950.8497,69786.7679,-74.1687,40.6925,-77.4558,38.9445,-71.8673,42.492,9.22,56.4079,12.656,55.6179,12.656,55.6179,72292.7082,1293.4593
Mon,062330,2330,0030,1450.8772,ATL,IAD,FCO,FCO,8.4888,88.4194,7661.1379,4.0579,78164.3019,71529.0921,-84.4281,33.6367,-77.4558,38.9445,-75.0577,40.1884,10.0381,42.7566,12.2508,41.8045,12.2508,41.8045,74202.5989,1204.144
Mon,060140,0140,2123,1235.5921,BOS,IAD,FRA,FRA,7.5727,85.1144,6219.2009,1.382,103446.0834,95612.3703,-71.0052,42.3643,-77.4558,38.9445,-67.4636,44.2683,5.4517,50.8722,8.5431,50.0264,8.5431,50.0264,98399.486,1825.9448
Mon,062140,2140,2128,84.7652,ATL,IAD,STR,MUC,8.5235,86.1372,7181.519,3.4512,85929.7053,78605.5257,-84.4281,33.6367,-77.4558,38.9445,-75.1043,40.4424,6.6042,49.4949,9.222,48.6899,11.7861,48.3538,81926.282,1288.3918
Mon,062215,2215,2200,87.0593,ATL,IAD,VIE,VIE,8.6595,87.8861,7594.7986,0.12529,90862.0798,82993.872,-84.4281,33.6367,-77.4558,38.9445,-75.1751,40.5067,13.8582,49.1314,16.5697,48.1103,16.5697,48.1103,86335.738,1361.6241
Mon,060010,0010,2105,1254.2333,IAH,IAH,CDG,FRA,9.2599,92.7618,8119.4457,1.009,100973.2454,91623.1858,-95.3414,29.9844,-95.3414,29.9844,-93.4957,31.7183,-0.39763,50.8829,4.7639,49.0128,2.55,50.0264,94338.7601,1442.4596
Mon,062125,2125,2100,24.2283,IAH,IAH,AMS,LGW,8.569,94.1684,7769.4981,17.8891,96484.6205,88216.8301,-95.3414,29.9844,-95.3414,29.9844,-93.535,31.7487,-2.6535,52.5795,-0.46139,52.3086,-0.19028,51.1481,90285.879,1367.6949
Mon,062125,2125,2035,85.7959,DTW,IAH,AMS,LHR,7.9161,80.4531,7325.4863,5.7357,142856.1903,131547.5881,-83.3534,42.2124,-95.3414,29.9844,-81.2408,43.6262,2.1546,53.1086,4.7639,52.3086,8.5431,51.4775,134045.8119,2163.6561
Mon,062330,2330,0225,1266.7313,EWR,JFK,MAN,AMS,8.4758,90.913,5330.7485,30.7086,36617.0445,33513.4457,-74.1687,40.6925,-73.7789,40.6398,-71.955,42.0236,-6.8535,53.5766,-2.275,53.3537,-4.4991,52.3086,34895.6358,651.584
Mon,062345,2345,0050,1373.9762,JFK,JFK,AGP,ATH,8.2039,89.4682,6397.2996,73.6406,76266.4256,70009.597,-73.7789,40.6398,-73.7789,40.6398,-70.8753,41.4911,-2.0223,38.3334,-0.46139,36.6749,4.7639,37.9364,72820.5695,1334.9301
Mon,062230,2230,2135,56.696,EWR,JFK,BRU,BRU,8.5982,90.5309,5820.4783,6.0816,61326.5256,56053.5177,-74.1687,40.6925,-73.7789,40.6398,-71.4361,42.007,-0.78275,51.5124,4.4844,50.9014,2.0785,50.9014,58392.0888,1118.8838
Mon,060035,0035,0010,27.2493,EWR,JFK,GVA,BUD,8.4816,90.1053,6132.4385,6.5164,73060.7991,66864.0522,-74.1687,40.6925,-73.7789,40.6398,-71.0429,42.0474,1.6301,48.2381,6.109,46.2381,4.4844,47.4369,69580.4875,1238.9086
Mon,062130,2130,2145,13.1571,EWR,JFK,HAM,CDG,8.2604,86.0175,6537.7799,13.8137,52524.8853,48186.1034,-74.1687,40.6925,-73.7789,40.6398,-71.3225,42.3663,6.9503,54.3432,9.9882,53.6304,19.2556,49.0128,50059.872,836.7431
Mon,062315,2315,0500,1066.9754,BOS,JFK,AMS,DUB,7.9834,86.6041,5609.4432,5.3233,67366.0787,61987.9727,-71.0052,42.3643,-73.7789,40.6398,-68.3535,43.9368,-0.80846,54.0249,4.7639,52.3086,2.55,53.4213,64424.6158,1162.4786
Mon,060025,0025,2330,1287.5888,ATL,JFK,DUB,DUS,7.3389,80.5286,5767.0475,52.9602,60735.8059,56278.4488,-84.4281,33.6367,-73.7789,40.6398,-71.4378,42.0086,-9.6716,52.9297,-6.2701,53.4213,-6.2701,51.2895,59789.2017,938.8412
Mon,062310,2310,0200,1272.3181,EWR,JFK,BCN,FCO,8.5069,88.4274,5954.2908,16.1981,40949.3132,37465.8015,-74.1687,40.6925,-73.7789,40.6398,-71.2228,41.5461,-5.7607,42.5571,2.0785,41.2971,-3.3725,41.8045,38867.0259,687.6179
Mon,062150,2150,0105,1248.6966,EWR,JFK,MXP,GVA,8.8865,92.7665,6404.7432,3.6735,96974.0582,88356.4789,-74.1687,40.6925,-73.7789,40.6398,-71.5619,41.8974,6.103,46.8182,8.7281,45.6306,8.5431,46.2381,91670.9996,1744.306
Mon,062145,2145,2330,104.9734,JFK,JFK,EDI,HEL,7.6459,86.2257,5789.909,96.9321,68983.6251,63709.2047,-73.7789,40.6398,-73.7789,40.6398,-71.5554,42.4965,-1.2812,59.4973,6.7668,55.95,6.109,60.3172,66436.5628,1213.7991
Mon,062030,2030,2145,73.5772,JFK,JFK,BCN,IST,8.2009,91.685,7752.7595,0.76813,113046.1601,103775.3964,-73.7789,40.6398,-73.7789,40.6398,-70.2691,42.5548,21.6072,42.5483,23.9445,41.2971,24.9633,40.9769,106661.0452,1877.681
Mon,062350,2350,2000,232.2207,EWR,JFK,OSL,KEF,6.0451,79.5774,6345.1067,179.6895,64791.4375,60874.7428,-74.1687,40.6925,-73.7789,40.6398,-71.4121,43.3208,3.387,64.8149,11.1004,60.1939,28.8146,63.985,63202.0035,1062.0289
Mon,062230,2230,2340,25.9484,ATL,JFK,MAD,MAD,7.8252,82.9089,6369.7327,18.2198,67281.6522,62016.7442,-84.4281,33.6367,-73.7789,40.6398,-71.0688,41.5298,-6.0919,41.3384,-3.5668,40.4936,-3.5668,40.4936,65626.5671,1025.0135
Mon,062355,2355,2205,213.9068,ATL,JFK,MAN,MAN,7.5156,82.1012,5972.7823,2.528,60794.726,56225.6142,-84.4281,33.6367,-73.7789,40.6398,-71.5007,42.0682,-5.3708,53.8107,-2.275,53.3537,-2.275,53.3537,59265.8012,936.1548
Mon,062245,2245,2140,68.1597,EWR,JFK,ZRH,MUC,8.5849,91.4439,6425.6902,38.0417,78224.0759,71508.5985,-74.1687,40.6925,-73.7789,40.6398,-71.7482,42.0547,6.691,49.1472,8.5492,47.4647,11.7861,48.3538,74394.9123,1518.1978
Mon,062240,2240,2135,64.8108,JFK,JFK,MXP,NCE,8.757,91.6289,6437.6568,55.7167,67545.019,61630.0858,-73.7789,40.6398,-73.7789,40.6398,-71.2378,41.8666,5.0103,45.6736,8.7281,45.6306,7.2159,43.6584,64153.4078,1209.9926
Mon,062305,2305,2130,97.0406,EWR,JFK,ORY,ORY,8.7723,92.0845,5844.5717,1.0861,40241.4705,36711.359,-74.1687,40.6925,-73.7789,40.6398,-71.4694,41.8719,-0.38703,49.4037,2.3594,48.7253,2.3594,48.7253,38071.6648,710.9622
Mon,061950,1950,2010,19.705,JFK,JFK,FRA,PRG,7.042,91.86,6492.9212,7.757,79211.7177,73633.6028,-73.7789,40.6398,-73.7789,40.6398,-70.4849,42.6913,11.0193,50.5989,12.2508,50.0264,14.26,50.1008,75144.0012,1504.7858
Mon,062305,2305,0200,1266.7712,EWR,JFK,DUB,SNN,8.434,89.8427,5043.7249,17.0179,34710.3101,31782.8512,-74.1687,40.6925,-73.7789,40.6398,-71.9348,42.0042,-11.6796,53.6796,-6.2701,53.4213,-8.9248,52.702,33164.3063,628.1198
Mon,062150,2150,2300,68.1313,EWR,JFK,TXL,TXL,7.9938,92.5989,6378.2312,1.3254,54400.5212,50051.8621,-74.1687,40.6925,-73.7789,40.6398,-71.6095,42.1619,10.3842,53.3594,13.2877,52.5597,13.2877,52.5597,51812.8306,835.0537
Mon,062025,2025,2255,177.1436,BOS,JFK,MXP,VCE,8.0718,87.6187,6398.5785,14.7879,70379.6511,64698.7261,-71.0052,42.3643,-73.7789,40.6398,-68.1124,43.6789,6.047,46.5556,8.7281,45.6306,12.3519,45.5053,67082.6585,1213.5733
Mon,062120,2120,2140,55.1533,CLT,JFK,FRA,VIE,7.4288,84.0087,7036.6607,0.50095,83648.0877,77434.0047,-80.9431,35.214,-73.7789,40.6398,-71.5004,42.0679,8.7371,50.9353,11.7861,50.0264,16.5697,48.1103,80276.8814,1177.9423
Mon,062140,2140,2215,67.0052,ATL,JFK,CPH,WAW,7.7323,80.3712,7129.8689,20.4177,72541.1266,66932.0455,-84.4281,33.6367,-73.7789,40.6398,-71.7243,42.25,9.5216,56.3328,12.656,55.6179,20.9671,52.1658,70439.694,1047.6534
Mon,062035,2035,2125,52.0638,ATL,JFK,ZRH,ZRH,7.9827,84.548,6920.5104,0.042282,70508.7392,64880.2626,-84.4281,33.6367,-73.7789,40.6398,-71.3786,41.9484,5.9905,48.2647,8.5492,47.4647,8.5492,47.4647,68114.0127,1091.6612
Mon,060035,0035,0035,0.69222,LAX,LAX,DUS,FRA,9.2088,93.4776,9227.1912,0.0079639,120090.5585,109031.642,-118.4081,33.9425,-118.4081,33.9425,-116.8188,36.0652,4.4165,52.7803,6.7668,51.2895,8.5431,50.0264,111879.5429,1412.4858
Mon,060615,0615,0325,170,LAX,LAX,CDG,LHR,9.3553,92.5716,8932.1587,2.6341,125077.0505,113375.6699,-118.4081,33.9425,-118.4081,33.9425,-116.7824,35.8764,-3.012,52.8215,2.55,49.0128,-0.46139,51.4775,116670.2438,1506.9673
Mon,060035,0035,0340,186.7951,LAX,LAX,AMS,MUC,9.1134,90.4735,9287.5328,3.3133,153083.15,139131.9964,-118.4081,33.9425,-118.4081,33.9425,-116.3368,36.6639,2.6646,53.5487,4.7639,52.3086,11.7861,48.3538,142515.4486,2134.582
Mon,062220,2220,0215,1204.8194,LAX,LAX,FCO,ZRH,8.6881,90.5019,9877.9023,18.3893,136500.7824,124641.4749,-118.4081,33.9425,-118.4081,33.9425,-116.2467,36.6165,6.3765,49.0451,12.2508,41.8045,8.5492,47.4647,127051.833,1673.5705
Mon,062215,2215,2120,54.0023,MCO,MCO,LGW,MAN,8.865,91.9079,6926.348,62.9612,114918.7888,104731.182,-81.309,28.4294,-81.309,28.4294,-79.4404,30.1207,-5.2299,52.2986,-2.275,51.1481,-0.19028,53.3537,108477.4121,1674.2865
Mon,060010,0010,0025,73.8881,CVG,MEM,AMS,AMS,8.1633,88.891,6971.9117,0.68683,67082.7735,61606.6066,-84.6678,39.0488,-89.9767,35.0424,-82.6861,40.5368,1.8839,53.1177,4.7639,52.3086,4.7639,52.3086,62952.5093,1033.1449
Mon,062120,2120,2110,8.5602,MIA,MIA,AMS,FRA,7.9667,90.1861,7036.9468,62.7866,115704.2484,106486.4212,-80.2906,25.7933,-80.2906,25.7933,-77.7819,28.087,-6.3951,51.3434,-0.46139,52.3086,-3.5668,50.0264,109301.0477,1979.8836
Mon,060005,0005,2350,1424.9723,MIA,MIA,CDG,LHR,8.8274,91.9894,7727.0489,67.0748,92519.7223,84352.6395,-80.2906,25.7933,-80.2906,25.7933,-78.3633,27.596,3.3694,50.8106,6.7668,49.0128,8.5492,51.4775,86910.7971,1226.2915
Mon,062140,2140,2015,83.9703,MIA,MIA,FCO,MAD,8.8477,89.1009,7978.9705,7.1584,132366.5431,120655.1301,-80.2906,25.7933,-80.2906,25.7933,-78.185,27.1954,0.24428,42.2582,2.55,41.8045,12.2508,40.4936,124396.452,1814.9931
Mon,062345,2345,1930,256.9886,MIA,MIA,DUS,ZRH,8.7678,91.2239,7694.3858,75.7711,114659.4531,104606.2864,-80.2906,25.7933,-80.2906,25.7933,-78.5501,27.3877,1.5299,50.4356,4.7639,51.2895,8.5431,47.4647,107889.4951,1638.1204
Mon,062015,2015,0250,1045,MSP,MSP,AMS,CDG,7.9687,87.0934,6695.8929,111.099,80324.5973,73923.7585,-93.2218,44.882,-93.2218,44.882,-90.5638,46.5466,-4.5898,53.1006,4.7639,52.3086,-0.46139,49.0128,76344.2404,1081.5767
Mon,060035,0035,0020,77.6781,JFK,MSP,LHR,LHR,3.5008,62.9027,4664.8832,212.2141,31506.6162,30403.6187,-73.7789,40.6398,-93.2218,44.882,-66.4963,47.594,-25.6692,51.7607,-22.6056,51.4775,-22.6056,51.4775,31151.9426,417.2368
Mon,062040,2040,2125,46.9422,MSP,ORD,KEF,ARN,6.5314,79.8784,6427.5311,114.6867,76435.8857,71443.5719,-93.2218,44.882,-87.9048,41.9786,-86.5718,47.6077,-1.4753,64.7321,2.55,63.985,17.9186,59.6519,73707.7076,1118.6968
Mon,062314,2314,2130,102.9811,ORD,ORD,BRU,CDG,8.7654,92.0482,6754.8025,32.9356,81075.9739,73969.3747,-87.9048,41.9786,-87.9048,41.9786,-85.5302,43.5529,1.5222,51.2085,4.7639,50.9014,4.4844,49.0128,76687.4981,1388.4812
Mon,060020,0020,2230,1328.9237,ORD,ORD,AMS,CPH,7.9534,86.9453,6351.5382,94.848,74618.9559,68684.1835,-87.9048,41.9786,-87.9048,41.9786,-84.7798,44.2277,-4.8075,55.8477,-0.46139,52.3086,2.55,55.6179,71375.9646,1426.6023
Mon,060115,0115,2350,1378.4481,DTW,ORD,LGW,DUS,7.5994,86.6061,6065.1906,62.835,56636.5274,52332.4669,-83.3534,42.2124,-87.9048,41.9786,-82.3786,44.2296,-9.3838,52.0537,-0.19028,51.1481,-6.2701,51.2895,54267.043,952.0605
Mon,062025,2025,0000,1226.967,ORD,ORD,FRA,KRK,8.8709,91.9977,7089.2474,24.5569,104415.1302,95152.6174,-87.9048,41.9786,-87.9048,41.9786,-85.6994,43.5088,6.1997,51.0383,12.2508,50.0264,8.5431,50.0777,98382.2337,1724.7241
Mon,062115,2115,2145,29.1274,ORD,ORD,FCO,MAD,7.1615,85.9335,7135.456,145.8768,83102.8399,77151.3889,-87.9048,41.9786,-87.9048,41.9786,-84.1082,43.5586,-5.5661,42.4767,6.7668,41.8045,-3.5668,40.4936,79288.2553,1483.6058
Mon,062240,2240,2330,48.2611,ORD,ORD,LHR,MAN,8.2396,90.3537,6248.5545,13.7145,68868.2099,63193.7226,-87.9048,41.9786,-87.9048,41.9786,-85.4058,43.6641,-5.6389,53.6745,-0.46139,51.4775,-2.275,53.3537,65528.7159,1134.0294
Mon,060140,0140,2155,1238.4348,DTW,ORD,CDG,MXP,8.1,89.5114,6992.4074,98.9628,66105.6566,60751.0797,-83.3534,42.2124,-87.9048,41.9786,-82.2906,44.1973,3.8905,48.6683,6.7668,49.0128,8.7281,45.6306,62894.4267,1086.2661
Mon,060305,0305,2225,1160.8647,ORD,ORD,DUB,WAW,7.771,87.9701,7271.8584,33.3526,85483.1121,78840.2355,-87.9048,41.9786,-87.9048,41.9786,-84.9563,44.3533,9.6182,54.6064,12.656,53.4213,20.9671,52.1658,81200.6122,1263.6882
Mon,062250,2250,0010,1360.9104,ORD,ORD,MUC,ZRH,7.9328,90.8072,7220.3516,40.4274,85124.2933,78371.536,-87.9048,41.9786,-87.9048,41.9786,-84.6053,44.0876,6.8095,49.2572,11.7861,48.3538,8.5492,47.4647,80505.2754,1519.9584
Mon,062120,2120,2245,97.652,EWR,PHL,ARN,ARN,8.3512,91.0259,6371.1629,0.3914,70325.0158,64452.0471,-74.1687,40.6925,-75.2411,39.8719,-72.124,42.6593,14.0975,60.4751,17.9186,59.6519,17.9186,59.6519,66990.7785,1082.6935
Mon,062030,2030,2030,86.7775,ATL,PHL,ATH,ATH,8.6736,88.4665,8618.7905,0.54103,88286.5399,80628.8753,-84.4281,33.6367,-75.2411,39.8719,-72.8285,41.1367,22.0087,39.0729,23.9445,37.9364,23.9445,37.9364,83861.2726,1255.8937
Mon,060010,0010,2220,1246.3748,ATL,PHL,BCN,BCN,8.2046,85.1577,6834.5299,9.0166,72243.2758,66316.0303,-84.4281,33.6367,-75.2411,39.8719,-72.6541,40.9124,-0.44637,42.1951,2.0785,41.2971,2.0785,41.2971,69678.2609,1008.0254
Mon,062235,2235,2245,8.8677,PHL,PHL,AMS,CDG,7.8794,86.6462,6035.8659,90.5487,70926.3874,65337.817,-75.2411,39.8719,-75.2411,39.8719,-71.9088,41.85,-2.0015,51.5348,4.7639,52.3086,2.55,49.0128,67914.3789,1350.272
Mon,062230,2230,0105,1244.5821,BOS,PHL,DUB,DUB,7.6369,85.4251,5027.9056,0.082322,46867.3386,43288.1115,-71.0052,42.3643,-75.2411,39.8719,-68.2857,43.8677,-9.7056,53.8224,-6.2701,53.4213,-6.2701,53.4213,44950.8672,822.3109
Mon,062130,2130,2205,45.376,EWR,PHL,ATH,FCO,8.09,85.3825,7495.2951,17.5063,78580.5835,72223.431,-74.1687,40.6925,-75.2411,39.8719,-71.3066,42.0153,10.0381,42.759,23.9445,37.9364,12.2508,41.8045,74425.7253,1120.7046
Mon,062030,2030,2015,83.1405,CLT,PHL,MUC,FRA,7.8736,86.538,6760.0604,47.262,81511.5901,75093.6581,-80.9431,35.214,-75.2411,39.8719,-72.708,41.4604,5.8161,50.7815,8.5431,48.3538,8.5431,50.0264,77686.7537,1076.6808
Mon,062335,2335,0100,1343.9857,EWR,PHL,GLA,GLA,8.4542,90.1845,5246.4066,0.0086723,36146.5344,33090.6322,-74.1687,40.6925,-75.2411,39.8719,-72.089,42.1418,-7.8199,56.2186,-4.4331,55.8719,-4.4331,55.8719,34375.2511,630.5239
Mon,062355,2355,0040,1461.8249,CLT,PHL,LGW,LGW,7.6991,86.6605,6079.3831,1.778,58622.1013,54108.7477,-80.9431,35.214,-75.2411,39.8719,-73.048,41.1964,-3.1349,51.7213,-0.19028,51.1481,-0.19028,51.1481,56008.7433,803.8231
Mon,062250,2250,2215,51.6858,IAD,PHL,LHR,LHR,8.5696,89.6922,5796.5471,1.9333,96876.1645,88574.2611,-77.4558,38.9445,-75.2411,39.8719,-72.8276,41.3416,-3.6528,52.0745,-0.46139,51.4775,-0.46139,51.4775,91913.8301,1625.5336
Mon,062215,2215,0035,1287.8629,EWR,PHL,LIS,LIS,8.0842,89.6574,5493.6868,3.4147,51551.9597,47384.4021,-74.1687,40.6925,-75.2411,39.8719,-71.048,41.5116,-11.596,39.6043,-9.1359,38.7813,-9.1359,38.7813,49415.0973,826.1031
Mon,060030,0030,2210,1310.3069,EWR,PHL,MAD,MAD,8.2452,89.981,5850.0371,2.3343,62018.0578,56904.5447,-74.1687,40.6925,-75.2411,39.8719,-71.0949,41.7003,-6.2185,41.3878,-3.5668,40.4936,-3.5668,40.4936,59040.3835,1004.2423
Mon,062140,2140,0035,1238.2964,BDL,PHL,AMS,MAN,8.1913,84.8094,5599.0006,2.1951,38549.9639,35392.2096,-72.6832,41.9389,-75.2411,39.8719,-70.4262,43.2704,-5.4111,53.8378,4.7639,52.3086,-2.275,53.3537,36693.9076,655.1906
Mon,062350,2350,0035,1352.0095,BOS,PHL,MUC,MUC,7.8452,88.8706,6406.0913,0.0053845,77480.732,71402.2327,-71.0052,42.3643,-75.2411,39.8719,-68.2436,43.8302,9.2092,49.1947,11.7861,48.3538,11.7861,48.3538,73040.9369,1201.54
Mon,062105,2105,2025,129.3115,ATL,PHL,MXP,MXP,8.1621,85.9972,7099.1046,0.31868,72345.7652,66440.8342,-84.4281,33.6367,-75.2411,39.8719,-72.8411,41.1508,6.2804,46.4676,8.7281,45.6306,8.7281,45.6306,69360.523,1084.145
Mon,062335,2335,2225,158.8823,ATL,PHL,VCE,VCE,8.2612,86.483,7354.56,0.018123,74998.1058,68802.33,-84.4281,33.6367,-75.2411,39.8719,-72.878,41.1906,9.9516,46.4006,12.3519,45.5053,12.3519,45.5053,71732.2154,1126.1483
Mon,062140,2140,2220,21.77,IAD,PHL,ZRH,ZRH,8.5874,91.3866,6567.2653,1.4354,66834.2306,61094.8969,-77.4558,38.9445,-75.2411,39.8719,-72.8964,41.2098,5.992,48.2669,8.5492,47.4647,8.5492,47.4647,62993.2321,1101.7269
Mon,060220,0220,0225,79.6909,DEN,PHX,FRA,LHR,8.4807,87.7175,8037.2636,19.9635,135744.3206,124232.2149,-104.6732,39.8617,-112.0116,33.4343,-102.606,41.6121,-3.1967,51.9616,-0.46139,50.0264,-0.46139,51.4775,126829.6947,2060.7749
Mon,062205,2205,2155,76.0896,BOS,RDU,LHR,LHR,7.9461,83.6852,5730.8246,6.2748,82526.1407,75968.5311,-71.0052,42.3643,-78.7875,35.8776,-68.6861,43.5947,-3.3884,52.0284,-0.46139,51.4775,-0.46139,51.4775,78939.9619,1705.7936
Mon,062300,2300,2325,60.7339,LAS,SAN,LGW,LGW,9.2275,92.4661,8640.0962,2.9697,127872.1237,116072.6973,-115.1522,36.0801,-117.1897,32.7336,-113.5975,37.7674,-2.534,52.3654,-0.19028,51.1481,-0.19028,51.1481,119221.9933,1704.4438
Mon,060145,0145,1955,1090.4147,SEA,SEA,AMS,CDG,8.9712,90.7114,7887.4505,4.5429,123022.7481,111986.0986,-122.3093,47.449,-122.3093,47.449,-120.1711,49.4963,-2.3072,53.6889,-0.46139,52.3086,4.7639,49.0128,114840.4839,1319.4977
Mon,062305,2305,2105,137.6861,PDX,SEA,AMS,CPH,8.6643,89.6547,7751.3116,16.6465,92388.3705,84383.5535,-122.5975,45.5887,-122.3093,47.449,-120.3771,49.585,0.23676,57.2542,4.7639,52.3086,2.55,55.6179,87056.7597,1066.9423
Mon,060145,0145,2125,1178.3858,SEA,SEA,FRA,LHR,8.3455,92.2582,8214.266,19.7496,91610.5246,83965.1391,-122.3093,47.449,-122.3093,47.449,-120.4123,49.6022,7.7012,53.3425,12.656,50.0264,8.5431,51.4775,85812.501,945.3383
Mon,062310,2310,2230,54.9022,IAD,SFB,DUB,GLA,6.909,81.0471,6094.3246,132.5045,66166.611,61595.1386,-77.4558,38.9445,-81.2375,28.7776,-74.4443,39.7789,-10.0113,54.9263,-6.2701,53.4213,-4.4331,55.8719,64026.6789,1211.5857
Mon,062315,2315,2135,112.4868,LAX,SFO,DUB,CDG,7.7873,87.8263,8509.8235,186.8245,100587.5212,92754.4283,-118.4081,33.9425,-122.3749,37.619,-116.9248,39.904,-10.0342,53.9291,-6.2701,53.4213,-6.2701,49.0128,95585.526,1165.1172
